Brand,Description,Price,Size,Volume,Classification,PurchasePrice,VendorNumber,VendorName
12199,Rochioli RRV Chard Cal,54.99,750mL,750,2,36.42,4425,MARTIGNETTI COMPANIES
12204,Dragani Mntplcno d'Abruzzo,5.99,750mL,750,2,4.02,4425,MARTIGNETTI COMPANIES
12259,Rex Goliath Chard Free Range,10.99,1500mL,1500,2,7.18,1392,CONSTELLATION BRANDS INC   
12351,Mercer Cab Svgn,19.99,750mL,750,2,13.51,9165,ULTRA BEVERAGE COMPANY LLP 
12378,Pacific Rim Organic Riesling,12.99,750mL,750,2,8.72,9165,ULTRA BEVERAGE COMPANY LLP 
12390,Volpe Rossa Pnt Grigio,5.99,750mL,750,2,3.86,4425,MARTIGNETTI COMPANIES
12394,Argiolas SerraLori Rose 13,6.99,750mL,750,2,4.63,2000,SOUTHERN WINE & SPIRITS NE 
12420,J Lohr Late Harvest Rsl,21.99,375mL,375,2,15.06,4425,MARTIGNETTI COMPANIES
12449,St Clement Cab Svgn Orappas,55.49,750mL,750,2,38.27,9819,TREASURY WINE ESTATES      
12496,Cupcake Petit Sirah Cal,8.99,750mL,750,2,4.83,9815,WINE GROUP INC             
12515,Jean Luc Columbo Syrah VDP,12.99,750mL,750,2,8.44,6785,PALM BAY INTERNATIONAL INC 
12517,Jean Luc Columbo CDR Red,8.99,750mL,750,2,5.99,6785,PALM BAY INTERNATIONAL INC 
12538,Ch La Croix du Duc Brdx,10.99,750mL,750,2,7.48,10754,PERFECTA WINES             
12555,Duckhorn Three Palms Merlot,169.99,1500mL,1500,2,112.58,4425,MARTIGNETTI COMPANIES
12595,Yellow Tail Svgn Bl,7.99,750mL,750,2,5.36,4425,MARTIGNETTI COMPANIES
12637,Villa Calappiano Pnt Grigio,8.99,750mL,750,2,6.03,90037,THE PIERPONT GROUP LLC     
12650,Harbor Town Svgn Bl,13.99,750mL,750,2,9.2,9552,M S WALKER INC             
12669,Snap Dragon Rsl,8.99,750mL,750,2,6.07,1590,DIAGEO CHATEAU ESTATE WINES
12690,Gramona Imperial Cava Gr Rsv,28.99,750mL,750,2,19.33,9552,M S WALKER INC             
12910,Drouhin Gevrey-Chambertin 13,61.99,750mL,750,2,41.89,4425,MARTIGNETTI COMPANIES
12913,J Drouhin Vosne Romanee 13,96.99,750mL,750,2,66.89,4425,MARTIGNETTI COMPANIES
13062,P Michael Apres Midi Svgn Bl,52.99,750mL,750,2,33.33,4425,MARTIGNETTI COMPANIES
13065,P Michael L'Espirit Brdx,94.99,750mL,750,2,60.4,4425,MARTIGNETTI COMPANIES
13122,La Cana Albarino,15.99,750mL,750,2,9.52,9552,M S WALKER INC             
13150,Cadaretta Cab Svgn Clmbia Vy,39.99,750mL,750,2,18.24,4425,MARTIGNETTI COMPANIES
13215,Moet Nectar Imperial Rose,26.49,375mL,375,2,17.22,8112,MOET HENNESSY USA INC      
13244,Garden Creek Meritage,79.99,750mL,750,2,51.94,17037,Dunn Wine Brokers          
13245,Garden Creek Chard,54.99,750mL,750,2,37.66,17037,Dunn Wine Brokers          
13255,Torre Migliori Monte d'Abruz,15.99,750mL,750,2,10.52,516,BANFI PRODUCTS CORP        
13331,Henkell Blanc de Blanc,15.99,750mL,750,2,10.88,9552,M S WALKER INC             
13424,Merriam Vyds Simoneau Chard,19.99,750mL,750,2,6.7,10754,PERFECTA WINES             
13492,Barefoot Cellars Pnt Nr,10.99,1500mL,1500,2,5.84,3252,E & J GALLO WINERY         
13528,St Clement Carneros Chard,19.99,750mL,750,2,12.9,9819,TREASURY WINE ESTATES      
13557,Merry Edwards Flax Vyd Pnt N,69.99,750mL,750,2,46.05,4425,MARTIGNETTI COMPANIES
13561,Stump Jump Shiraz,11.99,750mL,750,2,7.74,4425,MARTIGNETTI COMPANIES
13620,Columbia Winery Cab Svgn,13.99,750mL,750,2,5.33,3252,E & J GALLO WINERY         
13636,Charles Smith C Smith Cab Sv,15.99,750mL,750,2,10.45,10754,PERFECTA WINES             
13662,Duckhorn Decoy Svgn Bl,14.99,750mL,750,2,9.43,4425,MARTIGNETTI COMPANIES
13676,Scagliola Busiord Dolcetto,19.99,750mL,750,2,13.79,90024,VINILANDIA USA             
13716,Tisdale Vyds Pnt Nr,3.99,750mL,750,2,2.61,3252,E & J GALLO WINERY         
13791,The Chocolate Block Red,29.99,750mL,750,2,19.73,1587,VINEYARD BRANDS INC        
13887,Nicolis Amarone Valpo Clsc,49.99,750mL,750,2,30.96,90024,VINILANDIA USA             
13929,Kirkland Signature Cab Svgn,11.99,750mL,750,2,7.89,2000,SOUTHERN WINE & SPIRITS NE 
13941,Dom du Grand Tinel Ch d Pape,44.99,750mL,750,2,30.4,4425,MARTIGNETTI COMPANIES
13948,Cade Cab Svgn Howell Mtn,74.99,750mL,750,2,50.67,4425,MARTIGNETTI COMPANIES
13956,Gouleyant Malbec Cahors,11.99,750mL,750,2,7.79,10754,PERFECTA WINES             
13960,Vieux Clocher Cote du Rhone,11.99,750mL,750,2,7.28,90047,CRUSH WINES                
13979,Jos Phelps Pnt Nr,34.99,750mL,750,2,22.87,9165,ULTRA BEVERAGE COMPANY LLP 
14096,Citation Chard,30.99,750mL,750,2,21.37,10754,PERFECTA WINES             
14097,Bonny Doon Clos de Gilroy Rd,19.99,750mL,750,2,8.55,4425,MARTIGNETTI COMPANIES
14120,Antica Cab Svgn Napa Valley,45.99,750mL,750,2,31.5,8673,STE MICHELLE WINE ESTATES  
14121,Antica Chard Napa Valley,30.99,750mL,750,2,21.08,8673,STE MICHELLE WINE ESTATES  
14191,Ch Fage Graves de Vayres,14.99,750mL,750,2,7.28,7153,PINE STATE TRADING CO      
14195,Twomey Svgn Bl Napa,23.99,750mL,750,2,15.89,4425,MARTIGNETTI COMPANIES
14277,Ferrari Carano Tresor Rsv,54.99,750mL,750,2,32.67,2000,SOUTHERN WINE & SPIRITS NE 
14364,Penfolds Grange 2005,455.99,750mL,750,2,299.99,4425,MARTIGNETTI COMPANIES
14436,Byron Santa Barbara Chard,14.99,750mL,750,2,7.87,9552,M S WALKER INC             
14444,Blackbird Vyds Arrivste Rose,25.99,750mL,750,2,17.1,10754,PERFECTA WINES             
14652,Cambria Katherine Vyd Chard,15.99,750mL,750,2,10.59,9552,M S WALKER INC             
14675,Culpeo Malbec,11.49,750mL,750,2,6.99,90047,CRUSH WINES                
14718,Dom Janasse Cote Rhone Rouge,18.99,750mL,750,2,12.41,9552,M S WALKER INC             
14826,My Big Fat Greek Red Wine,11.99,750mL,750,2,7.74,10754,PERFECTA WINES             
14840,Kris Artist Cuvee Pnt Grigio,9.99,750mL,750,2,6.7,2000,SOUTHERN WINE & SPIRITS NE 
14878,Billi Billi Shiraz Victoria,15.99,750mL,750,2,10.32,90024,VINILANDIA USA             
14973,Nicolas Feuillatte Brut Rose,43.99,750mL,750,2,28.76,8673,STE MICHELLE WINE ESTATES  
15014,Librandi Ciro Blanco DOC,7.49,750mL,750,2,4.19,2000,SOUTHERN WINE & SPIRITS NE 
15065,Sokol Blosser Pnt Nr,37.99,750mL,750,2,18.24,4425,MARTIGNETTI COMPANIES
15085,Franzia Tap Pnt Grigio,17.99,5000mL,5000,2,11.99,9815,WINE GROUP INC             
15137,Black Stallion Chard Napa Vy,15.99,750mL,750,2,10.59,2242,DELICATO VINEYARDS INC     
15178,Tercos Torrontes,12.49,750mL,750,2,7.38,90017,THE IMPORTED GRAPE LLC     
15193,Billecart-Salmon Brut Rsv,49.99,750mL,750,2,30.96,10754,PERFECTA WINES             
15194,Billecart-Salmon Brut Rose,77.99,750mL,750,2,51.69,10754,PERFECTA WINES             
15209,Writer's Block Pnt Nr,15.99,750mL,750,2,10.52,9552,M S WALKER INC             
15211,Arrowood Chard Sonoma Cty,12.99,750mL,750,2,6.77,9552,M S WALKER INC             
15228,Saldo Znfdl Cal,29.99,750mL,750,2,20.68,1392,CONSTELLATION BRANDS INC   
15259,Laguna Chard,13.99,750mL,750,2,9.33,3252,E & J GALLO WINERY         
15297,Flip Flop Rsl,7.99,750mL,750,2,3.97,9815,WINE GROUP INC             
15328,Rex Goliath Svgn Bl,10.99,1500mL,1500,2,7.53,1392,CONSTELLATION BRANDS INC   
15329,Rex Goliath Moscato,7.99,750mL,750,2,4.1,1392,CONSTELLATION BRANDS INC   
15362,Gaia Notios Red,15.99,750mL,750,2,10.8,10754,PERFECTA WINES             
15418,The First Lady Cab Svgn,12.99,750mL,750,2,8.84,90024,VINILANDIA USA             
15423,Astrolabe Svgn Bl Marlboro,19.99,750mL,750,2,8.78,4425,MARTIGNETTI COMPANIES
15426,Voga Moscato Italia,11.99,750mL,750,2,6.45,9552,M S WALKER INC             
15463,Antinori Tignanello,85.99,750mL,750,2,54.19,8673,STE MICHELLE WINE ESTATES  
15477,Vietti Nebbiolo Perbacco DOC,24.99,750mL,750,2,16.66,9552,M S WALKER INC             
15496,C Monaci Kreos Rosato,17.99,750mL,750,2,12.16,9744,FREDERICK WILDMAN & SONS   
15507,Mollydooker Blue Eyed Boy,44.99,750mL,750,2,30.4,90047,CRUSH WINES                
15508,Mollydooker Enchanted Path,79.99,750mL,750,2,48.36,90047,CRUSH WINES                
15510,Mollydooker Violinist Verdel,21.99,750mL,750,2,14.19,90047,CRUSH WINES                
15529,Goose Ridge Red g3,16.99,750mL,750,2,5.19,4425,MARTIGNETTI COMPANIES
15542,Tiziano Prosecco,16.99,750mL,750,2,11.1,9552,M S WALKER INC             
15645,Obsidian Ridge Cab Svgn,28.99,750mL,750,2,19.99,9552,M S WALKER INC             
15650,Cuvee de Pena Rose,11.99,750mL,750,2,7.84,10754,PERFECTA WINES             
15688,Cheval Blanc St Emilion 08,499.99,750mL,750,2,299.99,10754,PERFECTA WINES             
15720,Clos Rochette Faiveley 09,19.99,750mL,750,2,13.33,9744,FREDERICK WILDMAN & SONS   
15747,BV Coastal Estate Red,10.99,750mL,750,2,6.16,1590,DIAGEO CHATEAU ESTATE WINES
15774,Paul D Zweigelt Weinland,13.99,1000mL,1000,2,7.61,90047,CRUSH WINES                
15832,Sunday Mtn Svgn Bl,15.99,750mL,750,2,10.45,10754,PERFECTA WINES             
15846,Merry Edwards Svgn Bl RRV,24.99,375mL,375,2,17.23,4425,MARTIGNETTI COMPANIES
15859,Roland Lavantureux Chablis,27.99,750mL,750,2,18.79,4425,MARTIGNETTI COMPANIES
15923,Bota Mini Moscato,4.79,500mL,500,2,3.21,2242,DELICATO VINEYARDS INC     
15927,Marcarini Fontanazza Alba,15.99,750mL,750,2,10.52,4425,MARTIGNETTI COMPANIES
15949,Kunde Cab Svgn Sonoma Cnty,12.99,750mL,750,2,8.55,4425,MARTIGNETTI COMPANIES
15951,Tenuta Sette Ponti Oreno,79.99,750mL,750,2,36.48,4692,KOBRAND CORPORATION        
15968,Kunde Chard Sonoma Cnty,12.99,750mL,750,2,8.38,4425,MARTIGNETTI COMPANIES
16061,Shannon Ridge 09 Cab Svgn,14.99,750mL,750,2,10.06,2000,SOUTHERN WINE & SPIRITS NE 
16071,Sasa VO Amarone del Valp Cla,57.99,750mL,750,2,39.45,17037,Dunn Wine Brokers          
16144,Fish Eye Moscato,7.99,750mL,750,2,5.51,9815,WINE GROUP INC             
16191,Armand De Brignac Brut,4222.99,6000mL,6000,2,2816.43,9165,ULTRA BEVERAGE COMPANY LLP 
16200,Gramona Lustros Gr Rsva Cava,42.99,750mL,750,2,28.66,9552,M S WALKER INC             
16208,Inman Family OGV Est Pnt Nr,46.99,750mL,750,2,30.51,90024,VINILANDIA USA             
16214,Bonny Doon Alamo Crk Syrah,40.99,750mL,750,2,27.7,7749,R.P.IMPORTS INC            
16246,Domino Chard,7.99,1500mL,1500,2,5.47,2242,DELICATO VINEYARDS INC     
16312,Ramon Bilbao Valinas Albarin,13.99,750mL,750,2,9.14,4425,MARTIGNETTI COMPANIES
16369,Tiki Sound Svgn Bl,12.99,750mL,750,2,8.78,90024,VINILANDIA USA             
16377,Ch Moncontour Vouvray Demi S,16.99,750mL,750,2,11.4,90010,VINEXTRA INC               
16399,Shane Judge Vyd Syrah Bennet,42.99,750mL,750,2,29.24,7749,R.P.IMPORTS INC            
16426,Yellow Tail Sweet Red Roo,7.99,750mL,750,2,5.44,4425,MARTIGNETTI COMPANIES
16443,Sans Liege Cotes du Coast Wh,22.99,750mL,750,2,12.9,90047,CRUSH WINES                
16445,Sans Liege Groundwork Grenac,19.99,750mL,750,2,11.91,90047,CRUSH WINES                
16466,Gerard Bertrand Gr Terrier R,16.99,750mL,750,2,11.33,9552,M S WALKER INC             
16478,Poema Cava Rose,11.99,750mL,750,2,7.94,4692,KOBRAND CORPORATION        
16485,Michel Picard Vouvray,14.99,750mL,750,2,10.06,7153,PINE STATE TRADING CO      
16494,Tenuta di Arceno Chianti Cls,17.99,750mL,750,2,11.68,9552,M S WALKER INC             
16503,Lafite Rsv Speciale Bl Brdx,8.99,750mL,750,2,5.99,2000,SOUTHERN WINE & SPIRITS NE 
16584,Pali Winsdor Oaks Pnt Nr RRV,37.99,750mL,750,2,26.02,653,STATE WINE & SPIRITS   
16612,McManis Barbera Jamie Lynn,12.99,750mL,750,2,7.33,653,STATE WINE & SPIRITS   
16692,Chartron Trebuchet Chard Bou,15.99,750mL,750,2,10.88,4425,MARTIGNETTI COMPANIES
16714,Carpineto Spolverino,13.99,750mL,750,2,4.24,9165,ULTRA BEVERAGE COMPANY LLP 
16749,Ninety+Cellars Lot 50 Prosco,10.99,750mL,750,2,7.53,4950,LATITUDE BEVERAGE COMPANY  
16752,Pennywise Cab Svgn,11.99,750mL,750,2,7.99,653,STATE WINE & SPIRITS   
16792,Gallo Signature Series Chard,24.99,750mL,750,2,16.12,3252,E & J GALLO WINERY         
16795,Salon Brut Bl de Bl 97,289.99,750mL,750,2,189.54,1587,VINEYARD BRANDS INC        
16809,Flip Flop Chard,11.99,1500mL,1500,2,7.79,9815,WINE GROUP INC             
16895,Nicolas Catena Zapata 07,99.99,750mL,750,2,60.8,9552,M S WALKER INC             
16896,Nicolas Catena Zapata Mendza,109.99,750mL,750,2,71.42,9552,M S WALKER INC             
16938,Gallo Family Twin Vy Sangria,9.99,1500mL,1500,2,6.84,3252,E & J GALLO WINERY         
16951,Rex Goliath Wh Znfdl,10.99,1500mL,1500,2,7.28,1392,CONSTELLATION BRANDS INC   
16998,Ch Rauzan Segla Margaux 09,159.99,750mL,750,2,106.66,4425,MARTIGNETTI COMPANIES
17040,Sutter Home Pink Moscato,5.99,187mL 4 Pk,187,2,3.99,8892,TRINCHERO FAMILY ESTATES   
17069,Tangent Albarino,11.49,750mL,750,2,7.51,90047,CRUSH WINES                
17142,Caposaldo Sweet Moscato,14.99,750mL,750,2,7.89,4692,KOBRAND CORPORATION        
17170,Zeitgeist Cab Svgn Napa Vly,54.99,750mL,750,2,35.48,9165,ULTRA BEVERAGE COMPANY LLP 
17186,Columna Albarino,13.99,750mL,750,2,9.33,10754,PERFECTA WINES             
17266,The Divining Rod Chard,15.99,750mL,750,2,9.03,2000,SOUTHERN WINE & SPIRITS NE 
17297,Clos du Bois Rouge,10.99,750mL,750,2,5.88,1392,CONSTELLATION BRANDS INC   
17316,Damilano Lecinquevgne Barolo,31.99,750mL,750,2,20.91,9552,M S WALKER INC             
17323,Stonestreet Est Cab Svgn,41.99,750mL,750,2,27.62,9552,M S WALKER INC             
17329,Sean Minor 4B Paso Cab Svgn,12.99,750mL,750,2,8.55,4425,MARTIGNETTI COMPANIES
17332,Sean Minor 4B Cntl Cst Chard,10.99,750mL,750,2,7.38,4425,MARTIGNETTI COMPANIES
17342,Salmon & Trout Bordeaux Blnc,7.99,750mL,750,2,2.97,8735,SURVILLE ENTERPRISES CORP  
17347,Ridge Lytton Petite Sirah,29.99,750mL,750,2,19.35,4425,MARTIGNETTI COMPANIES
17358,Ch de Bonhoste Red Brdx 09,16.99,750mL,750,2,10.73,90011,FORTUNE WINE BROKERS LLC   
17486,Barefoot Cellars Red Moscato,6.49,187mL 4 Pk,187,2,4.41,3252,E & J GALLO WINERY         
17520,C Y Toro Frontera Vintage Re,6.49,750mL,750,2,1.97,516,BANFI PRODUCTS CORP        
17615,Bota Box Rsl,17.99,3000mL,3000,2,12.16,2242,DELICATO VINEYARDS INC     
17741,Olivier Leflaive Bourg Al 12,18.99,750mL,750,2,12.74,9744,FREDERICK WILDMAN & SONS   
17753,Astrolabe Pnt Nr Marlborough,25.99,750mL,750,2,17.92,4425,MARTIGNETTI COMPANIES
17861,Dom du Gros Nore Antoinette,69.99,750mL,750,2,29.67,4425,MARTIGNETTI COMPANIES
17918,Tenuta San Guido Sassacia,355.99,1500mL,1500,2,229.67,4692,KOBRAND CORPORATION        
17932,Camp Meeting Ridge Chard,85.99,750mL,750,2,56.57,4425,MARTIGNETTI COMPANIES
17934,Sea View Ridge Flower Pnt Nr,65.99,750mL,750,2,42.57,4425,MARTIGNETTI COMPANIES
18044,Ch Dauzac Margaux,65.99,750mL,750,2,29.65,4425,MARTIGNETTI COMPANIES
18046,Ch La Louviere Pssc-Leg Roug,43.99,750mL,750,2,17.44,4425,MARTIGNETTI COMPANIES
18047,Ch Rochemorin Pessac-Leognan,23.99,750mL,750,2,8.6,4425,MARTIGNETTI COMPANIES
18048,Ch Cruzeau Pessac-Leognan Rg,23.99,750mL,750,2,10.73,4425,MARTIGNETTI COMPANIES
18097,Shafer Relentless Syrah,79.99,750mL,750,2,55.17,4425,MARTIGNETTI COMPANIES
18109,Clos du Bois Unoaked Chard,12.99,750mL,750,2,4.36,1392,CONSTELLATION BRANDS INC   
18110,Franciscan Est Cuvee Chard,39.99,750mL,750,2,25.97,1392,CONSTELLATION BRANDS INC   
18126,Monte Velho White Alentejo,10.99,750mL,750,2,7.53,90010,VINEXTRA INC               
18130,Castello Di Ama Chianti,36.99,750mL,750,2,24.83,4425,MARTIGNETTI COMPANIES
18131,Tortoise Creek Chard,11.99,750mL,750,2,8.21,90024,VINILANDIA USA             
18175,Seven Falls Cab Svgn,10.99,750mL,750,2,7.43,8673,STE MICHELLE WINE ESTATES  
18192,Joseph Phelps Insignia 09,319.99,1500mL,1500,2,213.33,9165,ULTRA BEVERAGE COMPANY LLP 
18210,Vina Cobos Cab Svgn Bramare,38.99,750mL,750,2,26.34,4425,MARTIGNETTI COMPANIES
18246,Churchill's Vintage Port 11,45.99,375mL,375,2,31.5,9744,FREDERICK WILDMAN & SONS   
18254,Jaboulet 09 Dom Terre Ferme,71.99,750mL,750,2,47.05,9744,FREDERICK WILDMAN & SONS   
18265,Gianni Gagliardo Barolo S 07,68.99,750mL,750,2,46.61,9165,ULTRA BEVERAGE COMPANY LLP 
18266,Gianni Gagliardo Barolo 08,47.99,750mL,750,2,32.65,9165,ULTRA BEVERAGE COMPANY LLP 
18267,Caprai Montefalco Passito 06,45.99,375mL,375,2,21.61,9165,ULTRA BEVERAGE COMPANY LLP 
18271,Masi Campolongo di Torbe Ama,126.99,750mL,750,2,82.46,9165,ULTRA BEVERAGE COMPANY LLP 
18275,Sartori Valpolicella Cls,11.99,750mL,750,2,8.21,516,BANFI PRODUCTS CORP        
18300,Vendange Sweet Pink Moscato,6.99,1500mL,1500,2,4.76,1392,CONSTELLATION BRANDS INC   
18360,Dom de la Damase Grenache,11.99,750mL,750,2,8.05,1650,Circa Wines                
18378,Stark Raving Cab Svgn,11.99,750mL,750,2,6.57,1590,DIAGEO CHATEAU ESTATE WINES
18424,Poggio Altero Antico Brunllo,82.99,750mL,750,2,37.01,4425,MARTIGNETTI COMPANIES
18425,Poggio Antico Brunllo,69.99,750mL,750,2,31.5,4425,MARTIGNETTI COMPANIES
18426,Poggio Antico Rosso Montlcin,36.99,750mL,750,2,24.18,4425,MARTIGNETTI COMPANIES
18428,Cocci Grifoni Tellus Red,16.99,750mL,750,2,11.4,4425,MARTIGNETTI COMPANIES
18529,Cupcake Moscato,8.99,750mL,750,2,5.1,9815,WINE GROUP INC             
18540,El Enemigo Malbec Mendoza,27.99,750mL,750,2,13.57,9552,M S WALKER INC             
18544,Merriam Late Harvest Cab Fr,22.99,375mL,375,2,8.66,10754,PERFECTA WINES             
18548,Carol Shelton Wild Thing Zin,13.49,375mL,375,2,8.76,90047,CRUSH WINES                
18550,Merry Edwards Olivet Lane,79.99,750mL,750,2,52.62,4425,MARTIGNETTI COMPANIES
18564,Northstar Cab Svgn,26.99,750mL,750,2,18.61,8673,STE MICHELLE WINE ESTATES  
18586,Eric Kent Small Town Pnt Nr,44.99,750mL,750,2,27.58,4425,MARTIGNETTI COMPANIES
18587,Eric Kent Chardonnay RRV,39.99,750mL,750,2,23.83,4425,MARTIGNETTI COMPANIES
18595,Delamotte Bl de Bl Champagne,49.99,750mL,750,2,32.25,1587,VINEYARD BRANDS INC        
18610,Cape Point Vyds Svgn Bl,22.99,750mL,750,2,15.33,90024,VINILANDIA USA             
18630,Viberti Langhe Dolba,13.99,750mL,750,2,2.97,9165,ULTRA BEVERAGE COMPANY LLP 
18651,Alexana Pnt Nr Willamette,19.99,750mL,750,2,12.9,9165,ULTRA BEVERAGE COMPANY LLP 
18655,Keo Othello Cyprus Red,13.99,750mL,750,2,9.33,10754,PERFECTA WINES             
18665,Rickshaw Cab Svgn,16.99,750mL,750,2,10.2,9552,M S WALKER INC             
18697,Turnbull Cab Svgn 09 Blk Lab,99.99,750mL,750,2,59.86,2000,SOUTHERN WINE & SPIRITS NE 
18721,Hermanos Malbec-Tannat,13.99,750mL,750,2,9.39,653,STATE WINE & SPIRITS   
18761,Eden Vermont Ice Cider,15.49,187mL,187,2,10.61,90047,CRUSH WINES                
18768,Cosentino The Franc,13.99,750mL,750,2,8.49,9165,ULTRA BEVERAGE COMPANY LLP 
18773,Ravines Cabernet Franc,17.99,750mL,750,2,8.21,90047,CRUSH WINES                
18781,Girl Go Lightly Moscato,10.99,750mL,750,2,7.53,1590,DIAGEO CHATEAU ESTATE WINES
18784,Clos Erasmus Laurel Priorat,48.99,750mL,750,2,32.66,9552,M S WALKER INC             
18788,Triton Avante Mencia,14.99,750mL,750,2,10.27,9552,M S WALKER INC             
18866,Tariquet Sauvignon,12.99,750mL,750,2,8.44,90024,VINILANDIA USA             
18923,Rendezvous Rose,14.99,750mL,750,2,9.99,90047,CRUSH WINES                
18937,Yangarra Est Vyd 10 Shiraz,29.99,750mL,750,2,17.8,9552,M S WALKER INC             
18947,Austin Hope 10 Grenache,37.99,750mL,750,2,25.5,4425,MARTIGNETTI COMPANIES
18962,Clos du Bois Chard Calcaire,17.99,750mL,750,2,7.43,1392,CONSTELLATION BRANDS INC   
18976,Evolucio Fermint Tokaj,11.99,750mL,750,2,8.05,653,STATE WINE & SPIRITS   
19031,Novy Four Mile Creek Red,11.99,750mL,750,2,7.79,9552,M S WALKER INC             
19040,The Path Merlot,11.99,750mL,750,2,6.49,90047,CRUSH WINES                
19044,Tasca d'Almerita 08 Cab Svgn,51.99,750mL,750,2,35.37,2000,SOUTHERN WINE & SPIRITS NE 
19053,Convento San Fran 05 Tempran,26.99,750mL,750,2,17,2000,SOUTHERN WINE & SPIRITS NE 
19054,Chateau Gazin Pomerol 10,129.99,750mL,750,2,89.65,7749,R.P.IMPORTS INC            
19137,Gordon Est Cab Svgn Columbia,21.99,750mL,750,2,14.76,9552,M S WALKER INC             
19178,Carnaval Brut Brazilian Sprk,12.99,750mL,750,2,8.9,6830,PARK STREET IMPORTS LLC    
19179,Carnaval Red Moscato Sparklg,10.99,750mL,750,2,7.18,6830,PARK STREET IMPORTS LLC    
19186,Veuve Fourny & Fils Rose,59.99,750mL,750,2,41.37,4425,MARTIGNETTI COMPANIES
19219,Eppa White Sangria Organic,12.99,750mL,750,2,8.66,4425,MARTIGNETTI COMPANIES
19231,Tasca D'Almerita Rosso 06,55.99,750mL,750,2,23.97,2000,SOUTHERN WINE & SPIRITS NE 
19232,Tasca D'Almerita Noz d'Oro09,26.99,750mL,750,2,18.11,2000,SOUTHERN WINE & SPIRITS NE 
19245,Hidden Crush Chard Cntrl Cst,9.99,750mL,750,2,6.7,1392,CONSTELLATION BRANDS INC   
19255,Yosemite Road Red,3.49,750mL,750,2,2.28,9815,WINE GROUP INC             
19265,Tom Eddy Mt Veeder Cab S Rsv,79.99,750mL,750,2,50.32,9165,ULTRA BEVERAGE COMPANY LLP 
19293,Robert Sinskey Pnt Nr,28.99,750mL,750,2,17.92,10754,PERFECTA WINES             
19313,Ninety+Cellars Lot 87 Shiraz,10.99,750mL,750,2,5.84,4950,LATITUDE BEVERAGE COMPANY  
19320,Merriam Danielle Svgn Bl RRV,17.99,750mL,750,2,10.32,10754,PERFECTA WINES             
19368,Luigi Bosca Malbec SV DOC,24.99,750mL,750,2,14.96,9744,FREDERICK WILDMAN & SONS   
19376,The Naked Grape Pnt Grigio,17.99,3000mL,3000,2,11.91,3252,E & J GALLO WINERY         
19395,Adissat Gabrielle Ch du Pape,39.99,750mL,750,2,26.84,4425,MARTIGNETTI COMPANIES
19414,Rainstorm Pnt Gris,13.99,750mL,750,2,8.1,9165,ULTRA BEVERAGE COMPANY LLP 
19430,Taittinger La Francaise,20.99,375mL,375,2,13.99,4692,KOBRAND CORPORATION        
19451,Souverain Svgn Bl No Coast,11.99,750mL,750,2,6.84,3252,E & J GALLO WINERY         
19488,Ram Island Mead Iced Tea,5.99,500mL,500,2,4.13,9165,ULTRA BEVERAGE COMPANY LLP 
19513,SakeMoto Junmai Sake,8.99,720mL,720,2,5.88,9165,ULTRA BEVERAGE COMPANY LLP 
19518,Hugel Riesling,19.99,750mL,750,2,10.32,9744,FREDERICK WILDMAN & SONS   
19522,Banshee 12 Marine Layer Pnt,46.99,750mL,750,2,30.71,9552,M S WALKER INC             
19523,Tikves Vranec Special Sl Red,9.99,750mL,750,2,6.7,9552,M S WALKER INC             
19544,Freemark Abbey Viognier,24.99,750mL,750,2,16.66,9552,M S WALKER INC             
19617,Ch Suduiraut Sauternes 10,125.99,750mL,750,2,86.89,7749,R.P.IMPORTS INC            
19622,Ch La Tour Blanche 1er 10,104.99,750mL,750,2,69.99,7749,R.P.IMPORTS INC            
19637,Vincent Girardin Bour Bl 11,19.99,750mL,750,2,13.79,4425,MARTIGNETTI COMPANIES
19652,Alias Chard,8.99,750mL,750,2,6.07,653,STATE WINE & SPIRITS   
19653,Alias Cab Svgn,8.99,750mL,750,2,5.88,653,STATE WINE & SPIRITS   
19658,Hogwash Rose,14.99,750mL,750,2,9.73,4425,MARTIGNETTI COMPANIES
19663,Silver Palm 12 Chard No Cst,14.99,750mL,750,2,7.89,9552,M S WALKER INC             
19680,Ch Certan De May de Certan,179.99,750mL,750,2,119.2,2000,SOUTHERN WINE & SPIRITS NE 
19681,Ch Hosanna 10 Pomerol,259.99,750mL,750,2,168.82,2000,SOUTHERN WINE & SPIRITS NE 
19693,Fish Eye Moscato,12.99,1500mL,1500,2,8.44,9815,WINE GROUP INC             
19704,Cremant de Loire Belle du Nu,17.99,750mL,750,2,8.9,90047,CRUSH WINES                
19706,St Jean des Sources Picpoul,13.99,750mL,750,2,8.44,90047,CRUSH WINES                
19754,BV Coastal Estate Moscato,10.99,750mL,750,2,5.8,1590,DIAGEO CHATEAU ESTATE WINES
