InventoryId,Store,City,Brand,Description,Size,onHand,Price,startDate
5_SUTTON_1039,5,SUTTON,1039,Three Olives Vodka w/Flask,750mL,1,14.99,01-01-2024
5_SUTTON_1060,5,SUTTON,1060,Jack Daniels Bruins Glass Pk,Liter,6,27.99,01-01-2024
5_SUTTON_1094,5,SUTTON,1094,Four Roses Single Barrel Brb,750mL,11,41.99,01-01-2024
5_SUTTON_1136,5,SUTTON,1136,Malibu 50ml Sampler Pack,50mL 5 Pk,7,4.99,01-01-2024
5_SUTTON_1174,5,SUTTON,1174,Rebel Yell,1.75L,1,19.99,01-01-2024
5_SUTTON_1178,5,SUTTON,1178,Evan Williams Black Label B,750mL,6,11.49,01-01-2024
5_SUTTON_1180,5,SUTTON,1180,Evan Williams Black Label B,1.75L,7,20.99,01-01-2024
5_SUTTON_1220,5,SUTTON,1220,Woodford Reserve Bourbon,750mL,8,29.99,01-01-2024
5_SUTTON_1226,5,SUTTON,1226,Lexington Bourbon,750mL,5,25.99,01-01-2024
5_SUTTON_1228,5,SUTTON,1228,Glenfiddich Ancient RSV 18,750mL,2,94.99,01-01-2024
5_SUTTON_1231,5,SUTTON,1231,Jack Daniels No 7 Black,375mL,16,12.99,01-01-2024
5_SUTTON_1232,5,SUTTON,1232,Jack Daniels No 7 Black,750mL,30,26.99,01-01-2024
5_SUTTON_1233,5,SUTTON,1233,Jack Daniels No 7 Black,1.75L,24,35.99,01-01-2024
5_SUTTON_1236,5,SUTTON,1236,Southern Comfort & Egg Nog,1.75L,3,19.99,01-01-2024
5_SUTTON_1237,5,SUTTON,1237,Jack Daniels Single Barrel,750mL,8,44.99,01-01-2024
5_SUTTON_1238,5,SUTTON,1238,The Glenlivet 12 Yr Single,50mL,4,4.99,01-01-2024
5_SUTTON_1244,5,SUTTON,1244,Jack Daniels Winter Jack,750mL,12,15.99,01-01-2024
5_SUTTON_1258,5,SUTTON,1258,Jim Beam Black,750mL,3,22.99,01-01-2024
5_SUTTON_1269,5,SUTTON,1269,Jeffersons Bourbon,750mL,2,25.99,01-01-2024
5_SUTTON_1271,5,SUTTON,1271,Jeffersons Reserve Bourbon,750mL,4,49.99,01-01-2024
5_SUTTON_1273,5,SUTTON,1273,Jim Beam Choice,1.75L,12,31.99,01-01-2024
5_SUTTON_1276,5,SUTTON,1276,Jack Daniels Single Barrel,50mL,3,4.99,01-01-2024
5_SUTTON_1278,5,SUTTON,1278,Jim Beam Black,1.75L,9,35.99,01-01-2024
5_SUTTON_1281,5,SUTTON,1281,Benchmark Old #8 Bourbon,1.75L,0,14.99,01-01-2024
5_SUTTON_1282,5,SUTTON,1282,1792 Small Batch Bourbon.,750mL,2,25.99,01-01-2024
5_SUTTON_1323,5,SUTTON,1323,Early Times,1.75L,7,17.99,01-01-2024
5_SUTTON_1345,5,SUTTON,1345,Basil Hayden Bourbon,750mL,2,37.99,01-01-2024
5_SUTTON_1346,5,SUTTON,1346,Knob Creek Bourbon,750mL,2,29.99,01-01-2024
5_SUTTON_1348,5,SUTTON,1348,Knob Creek Bourbon,375mL,7,15.99,01-01-2024
5_SUTTON_1355,5,SUTTON,1355,Knob Creek Bourbon,50mL,16,3.49,01-01-2024
5_SUTTON_1358,5,SUTTON,1358,Knob Creek Bourbon,1.75L,2,61.99,01-01-2024
5_SUTTON_1359,5,SUTTON,1359,Knob Creek Rye,750mL,2,27.99,01-01-2024
5_SUTTON_1365,5,SUTTON,1365,Stoli Mini Bar 5/50mLs Pack,50mL 5 Pk,14,7.99,01-01-2024
5_SUTTON_1375,5,SUTTON,1375,Jim Beam,750mL,14,16.49,01-01-2024
5_SUTTON_1376,5,SUTTON,1376,Jim Beam,1.75L,36,21.99,01-01-2024
5_SUTTON_1378,5,SUTTON,1378,Jim Beam,375mL,10,9.49,01-01-2024
5_SUTTON_1379,5,SUTTON,1379,Jim Beam Traveler,750mL,7,16.49,01-01-2024
5_SUTTON_1380,5,SUTTON,1380,Bulleit 95 Rye,1.75L,13,46.99,01-01-2024
5_SUTTON_1382,5,SUTTON,1382,Makers 46,750mL,3,39.99,01-01-2024
5_SUTTON_1384,5,SUTTON,1384,Bulleit 95 Rye,750mL,9,27.99,01-01-2024
5_SUTTON_1385,5,SUTTON,1385,Makers Mark,750mL,6,26.99,01-01-2024
5_SUTTON_1388,5,SUTTON,1388,Red Stag by Jim Beam,1.75L,7,24.99,01-01-2024
5_SUTTON_1389,5,SUTTON,1389,Makers Mark,50mL,15,2.99,01-01-2024
5_SUTTON_1394,5,SUTTON,1394,Makers Mark,375mL,7,16.49,01-01-2024
5_SUTTON_1395,5,SUTTON,1395,Old Crow,750mL,33,7.99,01-01-2024
5_SUTTON_1396,5,SUTTON,1396,Old Crow,1.75L,11,15.99,01-01-2024
5_SUTTON_1397,5,SUTTON,1397,Jim Beam Kentucky Fire,750mL,16,13.99,01-01-2024
5_SUTTON_1398,5,SUTTON,1398,Blantons Sgl Barrel Bourbon,750mL,5,53.99,01-01-2024
5_SUTTON_1415,5,SUTTON,1415,Old Grand Dad,750mL,11,12.99,01-01-2024
5_SUTTON_1424,5,SUTTON,1424,Bulleit Bourbon,375mL,3,12.99,01-01-2024
5_SUTTON_1465,5,SUTTON,1465,Woodford Rsv Bourbon,375mL,9,17.99,01-01-2024
5_SUTTON_1468,5,SUTTON,1468,Knob Creek Single Barrel Rsv,750mL,5,41.99,01-01-2024
5_SUTTON_1476,5,SUTTON,1476,Jim Beam Traveler,1.75L,0,21.99,01-01-2024
5_SUTTON_1479,5,SUTTON,1479,Ten High,1.75L,3,13.99,01-01-2024
5_SUTTON_1520,5,SUTTON,1520,Pinnacle Vodka Cane 4/50mls,50mL 4 Pk,13,3.99,01-01-2024
5_SUTTON_1545,5,SUTTON,1545,Gentleman Jack,750mL,13,26.99,01-01-2024
5_SUTTON_1550,5,SUTTON,1550,Jack Daniels Tennessee Fire,100mL,1,3.99,01-01-2024
5_SUTTON_1623,5,SUTTON,1623,Bulleit 95 Rye,375mL,4,12.99,01-01-2024
5_SUTTON_1634,5,SUTTON,1634,The Famous Grouse,1.75L,4,27.99,01-01-2024
5_SUTTON_1637,5,SUTTON,1637,Fleischmanns Preferred,1.75L,23,10.99,01-01-2024
5_SUTTON_1639,5,SUTTON,1639,The Famous Grouse,750mL,2,19.99,01-01-2024
5_SUTTON_1692,5,SUTTON,1692,Everclear 151,750mL,10,18.49,01-01-2024
5_SUTTON_1725,5,SUTTON,1725,Ole Smoky White Lightnin',750mL,7,18.99,01-01-2024
5_SUTTON_1737,5,SUTTON,1737,Makers Mark,1.75L,3,48.99,01-01-2024
5_SUTTON_1746,5,SUTTON,1746,Tomatin 12 Yr Old Scotch,750mL,4,26.99,01-01-2024
5_SUTTON_1748,5,SUTTON,1748,William Grant Scotch,750mL,6,13.99,01-01-2024
5_SUTTON_1758,5,SUTTON,1758,Aberlour Glenlivet 12 Yr,750mL,2,39.99,01-01-2024
5_SUTTON_1767,5,SUTTON,1767,Buffalo Trace Bourbon,750mL,1,24.99,01-01-2024
5_SUTTON_1770,5,SUTTON,1770,Jack Daniels Tennessee Fire,1.75L,2,36.99,01-01-2024
5_SUTTON_1771,5,SUTTON,1771,Jack Daniels Tennessee Fire,50mL,0,2.99,01-01-2024
5_SUTTON_1789,5,SUTTON,1789,Jack Daniels Tennesse Fire,750mL,8,25.99,01-01-2024
5_SUTTON_1835,5,SUTTON,1835,Knappogue Castle Irish Whsky,750mL,2,31.99,01-01-2024
5_SUTTON_1867,5,SUTTON,1867,Jack Daniels Tennessee Honey,50mL,117,2.99,01-01-2024
5_SUTTON_1868,5,SUTTON,1868,Lagavulin Single Malt 16-Yr,750mL,3,69.99,01-01-2024
5_SUTTON_1869,5,SUTTON,1869,Oban 14-Yr Single Malt,750mL,2,57.99,01-01-2024
5_SUTTON_1875,5,SUTTON,1875,Bushmills Black Bush,750mL,1,28.99,01-01-2024
5_SUTTON_1883,5,SUTTON,1883,Seagrams 7 Crown,1.75L,21,17.99,01-01-2024
5_SUTTON_1886,5,SUTTON,1886,Seagrams 7 Crown,750mL,20,10.99,01-01-2024
5_SUTTON_1892,5,SUTTON,1892,Yukon Jack,50mL,98,0.99,01-01-2024
5_SUTTON_1896,5,SUTTON,1896,The Glenlivet 18 Yr Single,750mL,2,99.99,01-01-2024
5_SUTTON_1921,5,SUTTON,1921,Glenfiddich Special Rsv 12,1.75L,5,67.99,01-01-2024
5_SUTTON_1955,5,SUTTON,1955,Jack Daniels Tennessee Honey,375mL,6,12.99,01-01-2024
5_SUTTON_1956,5,SUTTON,1956,Balvenie 12 Yr Doublewood S,750mL,4,56.99,01-01-2024
5_SUTTON_1962,5,SUTTON,1962,Jim Beam Apple,750mL,0,13.99,01-01-2024
5_SUTTON_1987,5,SUTTON,1987,White Mountain Moonshine,375mL,12,18.99,01-01-2024
5_SUTTON_2015,5,SUTTON,2015,Jack Daniels Tennessee Honey,750mL,26,26.99,01-01-2024
5_SUTTON_2026,5,SUTTON,2026,Camarena Silver Tequila,750mL,6,18.99,01-01-2024
5_SUTTON_2062,5,SUTTON,2062,Woodford Reserve Bourbon,1.75L,3,59.99,01-01-2024
5_SUTTON_2085,5,SUTTON,2085,Jesse James America's Outlaw,750mL,3,13.99,01-01-2024
5_SUTTON_2100,5,SUTTON,2100,Canadian Regal,1.75L,6,9.99,01-01-2024
5_SUTTON_2105,5,SUTTON,2105,Black Velvet Toasted Caramel,750mL,23,9.99,01-01-2024
5_SUTTON_2114,5,SUTTON,2114,Black Velvet Canadian Whisky,1.75L,55,12.99,01-01-2024
5_SUTTON_2117,5,SUTTON,2117,Black Velvet Traveler,750mL,23,8.99,01-01-2024
5_SUTTON_2120,5,SUTTON,2120,Canadian Club,1.75L,75,15.99,01-01-2024
5_SUTTON_2122,5,SUTTON,2122,Canadian Club 1858,750mL,9,10.99,01-01-2024
5_SUTTON_2127,5,SUTTON,2127,Canadian Ltd,1.75L,43,10.49,01-01-2024
5_SUTTON_2132,5,SUTTON,2132,Lord Calvert Canadian,1.75L,9,12.99,01-01-2024
5_SUTTON_2143,5,SUTTON,2143,Canadian Mist,1.75L,24,13.99,01-01-2024
5_SUTTON_2148,5,SUTTON,2148,Canadian Mist Traveler,750mL,4,7.99,01-01-2024
5_SUTTON_2149,5,SUTTON,2149,Canadian Ltd Traveler,750mL,20,7.99,01-01-2024
5_SUTTON_2152,5,SUTTON,2152,New Amsterdam Gin,750mL,18,9.99,01-01-2024
5_SUTTON_2155,5,SUTTON,2155,McClelland Islay Single Malt,1.75L,5,37.99,01-01-2024
5_SUTTON_2158,5,SUTTON,2158,Sortilege Liqueur,375mL,3,19.99,01-01-2024
5_SUTTON_2161,5,SUTTON,2161,Canadian Club Classic,750mL,12,19.99,01-01-2024
5_SUTTON_2164,5,SUTTON,2164,New Amsterdam Gin,1.75L,17,16.99,01-01-2024
5_SUTTON_2183,5,SUTTON,2183,McClelland Highland Single,750mL,4,18.99,01-01-2024
5_SUTTON_2202,5,SUTTON,2202,Karner Blue Gin,750mL,3,29.99,01-01-2024
5_SUTTON_2226,5,SUTTON,2226,Jim Beam Devils Cut,1.75L,5,36.99,01-01-2024
5_SUTTON_2237,5,SUTTON,2237,Edradour 10 Yr Single Malt,750mL,3,56.99,01-01-2024
5_SUTTON_2245,5,SUTTON,2245,DUKE Kentucky Bourbon,750mL,5,35.99,01-01-2024
5_SUTTON_2246,5,SUTTON,2246,Speyburn Brandan Orach,750mL,6,18.99,01-01-2024
5_SUTTON_2280,5,SUTTON,2280,The Botanist Islay Dry Gin,750mL,8,36.99,01-01-2024
5_SUTTON_2287,5,SUTTON,2287,Johnnie Walker Double Black,750mL,6,39.99,01-01-2024
5_SUTTON_2290,5,SUTTON,2290,Jim Beam Devils Cut Bourbon,750mL,4,23.99,01-01-2024
5_SUTTON_2366,5,SUTTON,2366,Templeton Rye Whiskey,750mL,6,34.99,01-01-2024
5_SUTTON_2374,5,SUTTON,2374,Tullamore Dew,1.75L,6,39.99,01-01-2024
5_SUTTON_2398,5,SUTTON,2398,Tullamore Dew,750mL,9,22.99,01-01-2024
5_SUTTON_2418,5,SUTTON,2418,Crown Royal Regal Apple,750mL,12,21.99,01-01-2024
5_SUTTON_2426,5,SUTTON,2426,The Glenlivet 15Yr FrenchOak,750mL,4,51.99,01-01-2024
5_SUTTON_2432,5,SUTTON,2432,Crown Royal,750mL,9,21.99,01-01-2024
5_SUTTON_2433,5,SUTTON,2433,Crown Royal X R Extra Rare,750mL,2,131.99,01-01-2024
5_SUTTON_2435,5,SUTTON,2435,Crown Royal RSV,750mL,11,40.99,01-01-2024
5_SUTTON_2436,5,SUTTON,2436,Crown Royal,375mL,19,14.99,01-01-2024
5_SUTTON_2438,5,SUTTON,2438,Crown Royal Special Reserve,1.75L,2,72.99,01-01-2024
5_SUTTON_2443,5,SUTTON,2443,Seagrams VO,1.75L,19,20.99,01-01-2024
5_SUTTON_2445,5,SUTTON,2445,Seagrams VO,750mL,11,11.99,01-01-2024
5_SUTTON_2465,5,SUTTON,2465,Crown Royal Mini,50mL,28,2.99,01-01-2024
5_SUTTON_2466,5,SUTTON,2466,Crown Royal Maple Whisky,1.75L,3,46.99,01-01-2024
5_SUTTON_2476,5,SUTTON,2476,Crown Royal Maple Whisky,750mL,4,21.99,01-01-2024
5_SUTTON_2494,5,SUTTON,2494,Crown Royal Regal Apple,1.75L,15,46.99,01-01-2024
5_SUTTON_2496,5,SUTTON,2496,Crown Royal Black,1.75L,4,52.99,01-01-2024
5_SUTTON_2499,5,SUTTON,2499,Crown Royal Black,750mL,3,27.99,01-01-2024
5_SUTTON_2508,5,SUTTON,2508,Crown Royal No Harvest Rye,50mL,13,1.99,01-01-2024
5_SUTTON_2517,5,SUTTON,2517,Balvenie 14 Yr Caribean Cask,750mL,4,71.99,01-01-2024
5_SUTTON_2520,5,SUTTON,2520,The Macallan 12 Yr Old,750mL,2,56.99,01-01-2024
5_SUTTON_2531,5,SUTTON,2531,WhistlePig 10 Yr Old Rye,750mL,3,65.99,01-01-2024
5_SUTTON_2585,5,SUTTON,2585,Jameson Irish Whiskey,750mL,15,22.99,01-01-2024
5_SUTTON_2587,5,SUTTON,2587,Jameson Irish Whiskey,375mL,11,18.99,01-01-2024
5_SUTTON_2589,5,SUTTON,2589,Jameson Irish Whiskey,1.75L,10,39.99,01-01-2024
5_SUTTON_2595,5,SUTTON,2595,Clontarf Irish Whiskey,750mL,2,16.99,01-01-2024
5_SUTTON_2623,5,SUTTON,2623,Ballantines,1.75L,5,28.99,01-01-2024
5_SUTTON_2626,5,SUTTON,2626,Crown Royal Regal Apple,50mL,0,1.99,01-01-2024
5_SUTTON_2628,5,SUTTON,2628,Dewars Special RSV 12-Yr,750mL,4,29.99,01-01-2024
5_SUTTON_2645,5,SUTTON,2645,Chivas Regal,750mL,13,29.99,01-01-2024
5_SUTTON_2646,5,SUTTON,2646,Chivas Regal,1.75L,4,54.99,01-01-2024
5_SUTTON_2656,5,SUTTON,2656,Cutty Sark,1.75L,7,24.99,01-01-2024
5_SUTTON_2658,5,SUTTON,2658,Cutty Sark,750mL,13,15.99,01-01-2024
5_SUTTON_2663,5,SUTTON,2663,Dewars White Label,1.75L,24,29.99,01-01-2024
5_SUTTON_2665,5,SUTTON,2665,Dewars White Label,750mL,14,19.99,01-01-2024
5_SUTTON_2672,5,SUTTON,2672,Dewars White Label,50mL,22,2.29,01-01-2024
5_SUTTON_2676,5,SUTTON,2676,Grand MacNish,1.75L,2,14.99,01-01-2024
5_SUTTON_2679,5,SUTTON,2679,Dewars Highlander Honey,750mL,10,19.99,01-01-2024
5_SUTTON_2690,5,SUTTON,2690,Black Velvet Reserve,750mL,17,9.99,01-01-2024
5_SUTTON_2692,5,SUTTON,2692,Glenmorangie 10 Yr Scotch,750mL,5,34.99,01-01-2024
5_SUTTON_2696,5,SUTTON,2696,McClelland Highland Sgl Malt,1.75L,5,33.99,01-01-2024
5_SUTTON_2713,5,SUTTON,2713,Inver House Green Plaid 3-Y,1.75L,6,13.99,01-01-2024
5_SUTTON_2722,5,SUTTON,2722,J & B Rare,750mL,4,21.99,01-01-2024
5_SUTTON_2723,5,SUTTON,2723,J & B Rare,1.75L,7,29.99,01-01-2024
5_SUTTON_2752,5,SUTTON,2752,Johnnie Walker Black Label,750mL,1,34.99,01-01-2024
5_SUTTON_2753,5,SUTTON,2753,Johnnie Walker Black Label,1.75L,4,61.99,01-01-2024
5_SUTTON_2755,5,SUTTON,2755,Johnnie Walker Red Label,750mL,6,24.99,01-01-2024
5_SUTTON_2756,5,SUTTON,2756,Jameson Caskmates,750mL,6,29.99,01-01-2024
5_SUTTON_2757,5,SUTTON,2757,Johnnie Walker Red Label,1.75L,19,29.99,01-01-2024
5_SUTTON_2760,5,SUTTON,2760,Jack Daniels Tennessee Honey,1.75L,5,36.99,01-01-2024
5_SUTTON_2767,5,SUTTON,2767,Johnnie Walker Blue Label,750mL,2,189.99,01-01-2024
5_SUTTON_2769,5,SUTTON,2769,Laphroaig Quarter Cask,750mL,6,52.99,01-01-2024
5_SUTTON_2772,5,SUTTON,2772,Talisker Storm Scotch,750mL,4,59.99,01-01-2024
5_SUTTON_2783,5,SUTTON,2783,Lauders Scotch,1.75L,3,13.99,01-01-2024
5_SUTTON_2788,5,SUTTON,2788,Laphroaig 10 Yr Single Malt,750mL,4,39.99,01-01-2024
5_SUTTON_2826,5,SUTTON,2826,Bowmore Small Batch Sngl Mlt,750mL,6,39.99,01-01-2024
5_SUTTON_2834,5,SUTTON,2834,Old Smuggler P E T,1.75L,9,16.49,01-01-2024
5_SUTTON_2851,5,SUTTON,2851,Mother's Apple Pie Liqueur,750mL,17,8.99,01-01-2024
5_SUTTON_2854,5,SUTTON,2854,Talisker 10-Yr Single Malt,750mL,9,54.99,01-01-2024
5_SUTTON_2859,5,SUTTON,2859,Bushmills Irish Honey,750mL,7,19.99,01-01-2024
5_SUTTON_2890,5,SUTTON,2890,Four Roses Bourbon,750mL,4,27.99,01-01-2024
5_SUTTON_2894,5,SUTTON,2894,Scoresby Rare,1.75L,2,17.99,01-01-2024
5_SUTTON_2912,5,SUTTON,2912,Platte Valley KY Moonshine,750mL,7,16.99,01-01-2024
5_SUTTON_2924,5,SUTTON,2924,Speyburn 10-Yr Single Malt,750mL,6,23.99,01-01-2024
5_SUTTON_2932,5,SUTTON,2932,Jameson Black Barrel,750mL,1,31.99,01-01-2024
5_SUTTON_2951,5,SUTTON,2951,Old Bushmills Irish Whiskey,1.75L,7,37.99,01-01-2024
5_SUTTON_2952,5,SUTTON,2952,Old Bushmills,750mL,9,20.99,01-01-2024
5_SUTTON_2954,5,SUTTON,2954,Highland Park 12 Yr Single,750mL,4,46.99,01-01-2024
5_SUTTON_2958,5,SUTTON,2958,Dalwhinnie 15-Yr Single Mal,750mL,14,57.99,01-01-2024
5_SUTTON_2973,5,SUTTON,2973,Eagle Rare Single Barrel Bo,750mL,8,26.99,01-01-2024
5_SUTTON_2975,5,SUTTON,2975,Bird Dog Blackberry Whiskey,750mL,4,14.99,01-01-2024
5_SUTTON_3012,5,SUTTON,3012,Pinnacle Vodka,50mL,149,0.99,01-01-2024
5_SUTTON_3016,5,SUTTON,3016,Bombay Sapphire East Gin,750mL,9,19.99,01-01-2024
5_SUTTON_3020,5,SUTTON,3020,Pinnacle Blueberry Vodka,750mL,4,9.99,01-01-2024
5_SUTTON_3025,5,SUTTON,3025,Ciroc Snap Frost Vodka,375mL,7,15.49,01-01-2024
5_SUTTON_3038,5,SUTTON,3038,Zhenka Raspberry Vodka,1.75L,0,8.99,01-01-2024
5_SUTTON_3041,5,SUTTON,3041,Zhenka Pink Lemonade Vodka,1.75L,14,10.99,01-01-2024
5_SUTTON_3045,5,SUTTON,3045,Pinnacle Salted Caramel,750mL,11,10.99,01-01-2024
5_SUTTON_3050,5,SUTTON,3050,Bowman Vodka,1.75L,19,8.99,01-01-2024
5_SUTTON_3054,5,SUTTON,3054,Smirnoff Kissed Caramel,750mL,7,10.99,01-01-2024
5_SUTTON_3058,5,SUTTON,3058,Three Olives Vodka,50mL,0,0.99,01-01-2024
5_SUTTON_3072,5,SUTTON,3072,Ciroc Peach Vodka,750mL,7,24.99,01-01-2024
5_SUTTON_3085,5,SUTTON,3085,Absolut Mini Bar 5/50mls,50mL 5 Pk,6,5.99,01-01-2024
5_SUTTON_3089,5,SUTTON,3089,Evan Williams Honey Reserve,750mL,9,13.99,01-01-2024
5_SUTTON_3123,5,SUTTON,3123,Booths London Dry Gin,1.75L,4,14.99,01-01-2024
5_SUTTON_3133,5,SUTTON,3133,Svedka Strwbry Lemonad Vodka,750mL,13,10.99,01-01-2024
5_SUTTON_3139,5,SUTTON,3139,Grey Goose Le Melon,750mL,6,23.99,01-01-2024
5_SUTTON_3154,5,SUTTON,3154,New Amsterdam Peach Vodka,750mL,3,9.99,01-01-2024
5_SUTTON_3158,5,SUTTON,3158,Pinnacle Tropical Punch,1.75L,9,16.99,01-01-2024
5_SUTTON_3161,5,SUTTON,3161,New Amsterdam Red Berry,750mL,9,8.99,01-01-2024
5_SUTTON_3174,5,SUTTON,3174,Cold River Vodka,750mL,6,29.99,01-01-2024
5_SUTTON_3180,5,SUTTON,3180,New Amsterdam Vodka,1.75L,10,16.99,01-01-2024
5_SUTTON_3201,5,SUTTON,3201,Plymouth Gin,750mL,6,29.99,01-01-2024
5_SUTTON_3209,5,SUTTON,3209,Hammer & Sickle Vodka,750mL,4,19.99,01-01-2024
5_SUTTON_3216,5,SUTTON,3216,Fleischmanns X Dry Gin,1.75L,18,9.99,01-01-2024
5_SUTTON_3218,5,SUTTON,3218,Firefly Sweet Tea Vodka,750mL,6,12.99,01-01-2024
5_SUTTON_3219,5,SUTTON,3219,Svedka Grapefruit Jalapeno,50mL,18,0.99,01-01-2024
5_SUTTON_3221,5,SUTTON,3221,Pinnacle Raspberry Vodka,750mL,7,9.99,01-01-2024
5_SUTTON_3231,5,SUTTON,3231,Pinnacle Tropical Punch Vdka,750mL,13,9.99,01-01-2024
5_SUTTON_3233,5,SUTTON,3233,Belvedere Wild Berry,750mL,3,22.99,01-01-2024
5_SUTTON_3234,5,SUTTON,3234,Hendrick's Gin,1.75L,5,61.99,01-01-2024
5_SUTTON_3238,5,SUTTON,3238,Hendrick's Gin,750mL,0,29.99,01-01-2024
5_SUTTON_3243,5,SUTTON,3243,Burnetts Vodka,1.75L,10,10.49,01-01-2024
5_SUTTON_3244,5,SUTTON,3244,Burnetts Vodka,750mL,14,6.79,01-01-2024
5_SUTTON_3246,5,SUTTON,3246,Bentley's Vodka,1.75L,27,8.79,01-01-2024
5_SUTTON_3253,5,SUTTON,3253,Gilbeys London Dry,1.75L,21,11.99,01-01-2024
5_SUTTON_3257,5,SUTTON,3257,Gilbeys London Dry Trav,750mL,13,6.99,01-01-2024
5_SUTTON_3272,5,SUTTON,3272,Sobieski Vodka,1.75L,6,17.99,01-01-2024
5_SUTTON_3276,5,SUTTON,3276,Gordons London Dry,1.75L,19,14.99,01-01-2024
5_SUTTON_3278,5,SUTTON,3278,Gordons London Dry,750mL,18,7.99,01-01-2024
5_SUTTON_3295,5,SUTTON,3295,Tito's Handmade Vodka,375mL,4,9.99,01-01-2024
5_SUTTON_3305,5,SUTTON,3305,Canada House Canadian Whisky,1.75L,8,13.99,01-01-2024
5_SUTTON_3310,5,SUTTON,3310,Pinnacle Vodka,375mL,21,5.99,01-01-2024
5_SUTTON_3315,5,SUTTON,3315,Smirnoff Sorbet Rasp/Pomegra,50mL,5,0.99,01-01-2024
5_SUTTON_3321,5,SUTTON,3321,Rosita Tequila Gold,Liter,4,9.29,01-01-2024
5_SUTTON_3325,5,SUTTON,3325,Pinnacle Caramel Apple Vodka,750mL,4,9.99,01-01-2024
5_SUTTON_3326,5,SUTTON,3326,Jenkins Gin,1.75L,14,9.49,01-01-2024
5_SUTTON_3329,5,SUTTON,3329,Seagrams Extra Smooth Vodka,1.75L,22,14.99,01-01-2024
5_SUTTON_3344,5,SUTTON,3344,Bombay Sapphire Gin,750mL,1,19.99,01-01-2024
5_SUTTON_3345,5,SUTTON,3345,Bombay Sapphire Gin,50mL,11,1.99,01-01-2024
5_SUTTON_3348,5,SUTTON,3348,Bombay Sapphire Gin,1.75L,17,29.99,01-01-2024
5_SUTTON_3351,5,SUTTON,3351,Pinnacle Whipped Vodka,1.75L,23,16.99,01-01-2024
5_SUTTON_3352,5,SUTTON,3352,Ciroc Coconut Vodka,750mL,6,24.99,01-01-2024
5_SUTTON_3354,5,SUTTON,3354,Ketel One Vodka,375mL,12,14.99,01-01-2024
5_SUTTON_3356,5,SUTTON,3356,Svedka Vodka,375mL,13,6.99,01-01-2024
5_SUTTON_3357,5,SUTTON,3357,Smirnoff Sours Green Apple,50mL,0,0.99,01-01-2024
5_SUTTON_3364,5,SUTTON,3364,Absolut Ruby Red,1.75L,20,24.99,01-01-2024
5_SUTTON_3366,5,SUTTON,3366,Tanqueray Rangpur Gin,1.75L,5,33.99,01-01-2024
5_SUTTON_3367,5,SUTTON,3367,Pinnacle Pomegranate Vodka,750mL,10,9.99,01-01-2024
5_SUTTON_3368,5,SUTTON,3368,Pinnacle Grape Vodka,1.75L,11,16.99,01-01-2024
5_SUTTON_3373,5,SUTTON,3373,Svedka Citron Vodka,1.75L,7,18.99,01-01-2024
5_SUTTON_3385,5,SUTTON,3385,Pinnacle Strawbry Kiwi Vodka,1.75L,17,16.99,01-01-2024
5_SUTTON_3388,5,SUTTON,3388,Seagrams Extra Dry Gin,750mL,7,8.99,01-01-2024
5_SUTTON_3389,5,SUTTON,3389,Seagrams Extra Dry Gin,1.75L,5,16.99,01-01-2024
5_SUTTON_3396,5,SUTTON,3396,Smirnoff Vanilla Vodka,1.75L,11,17.99,01-01-2024
5_SUTTON_3397,5,SUTTON,3397,Ciroc Red Berry Vodka,750mL,17,24.99,01-01-2024
5_SUTTON_3405,5,SUTTON,3405,Tito's Handmade Vodka,1.75L,15,29.99,01-01-2024
5_SUTTON_3410,5,SUTTON,3410,American Harvest Organic,750mL,7,16.99,01-01-2024
5_SUTTON_3412,5,SUTTON,3412,Skyy Infusions Pineapple,750mL,5,12.99,01-01-2024
5_SUTTON_3420,5,SUTTON,3420,New Amsterdam Coconut Vodka,750mL,6,9.99,01-01-2024
5_SUTTON_3422,5,SUTTON,3422,Beefeater,750mL,20,19.99,01-01-2024
5_SUTTON_3423,5,SUTTON,3423,Beefeater,1.75L,11,26.99,01-01-2024
5_SUTTON_3425,5,SUTTON,3425,Olmeca Altos Plata Tequila,750mL,7,20.99,01-01-2024
5_SUTTON_3427,5,SUTTON,3427,Stolichnaya Blueberi,1.75L,10,24.99,01-01-2024
5_SUTTON_3436,5,SUTTON,3436,Bombay Dry Gin,1.75L,5,24.99,01-01-2024
5_SUTTON_3437,5,SUTTON,3437,Bombay Dry Gin,750mL,2,19.99,01-01-2024
5_SUTTON_3444,5,SUTTON,3444,Hornitos Plata Tequila,1.75L,7,39.99,01-01-2024
5_SUTTON_3452,5,SUTTON,3452,Vanya Light Vodka,1.75L,16,6.99,01-01-2024
5_SUTTON_3456,5,SUTTON,3456,Tanqueray Sterling Vodka,1.75L,12,19.99,01-01-2024
5_SUTTON_3458,5,SUTTON,3458,Ciroc Amaretto Vodka,750mL,1,19.99,01-01-2024
5_SUTTON_3462,5,SUTTON,3462,Absolut Ruby Red,750mL,3,17.99,01-01-2024
5_SUTTON_3464,5,SUTTON,3464,UV Blue Raspberry Vodka,1.75L,14,13.99,01-01-2024
5_SUTTON_3468,5,SUTTON,3468,Three Olives Watermeln Vodka,750mL,8,14.99,01-01-2024
5_SUTTON_3476,5,SUTTON,3476,Reyka Vodka,750mL,4,19.99,01-01-2024
